E=900.00000000000000     
   9.80   0.36418E+00   0.31314E-05
   9.90   0.33536E+00   0.31964E-05
  10.00   0.30880E+00   0.32622E-05
E=1300.00000000000000
   3.00   0.23739E+03   0.31062E-06
   3.10   0.20538E+03   0.33175E-06
   3.20   0.17835E+03   0.35357E-06
   3.30   0.15541E+03   0.37609E-06
   3.40   0.13586E+03   0.39931E-06
   3.50   0.11912E+03   0.42323E-06
   3.60   0.10474E+03   0.44785E-06
   3.70   0.92344E+02   0.47317E-06
   3.80   0.81614E+02   0.49919E-06
   3.90   0.72298E+02   0.52591E-06
   4.00   0.64186E+02   0.55333E-06
   4.10   0.57100E+02   0.58145E-06
   4.20   0.50895E+02   0.61028E-06
   4.30   0.45446E+02   0.63981E-06
   4.40   0.40651E+02   0.67004E-06
   4.50   0.36420E+02   0.70097E-06
   4.60   0.32679E+02   0.73262E-06
   4.70   0.29365E+02   0.76496E-06
   4.80   0.26423E+02   0.79801E-06
   4.90   0.23806E+02   0.83177E-06
   5.00   0.21475E+02   0.86624E-06
   5.10   0.19394E+02   0.90141E-06
   5.20   0.17533E+02   0.93729E-06
   5.30   0.15868E+02   0.97388E-06
   5.40   0.14375E+02   0.10112E-05
   5.50   0.13034E+02   0.10492E-05
   5.60   0.11828E+02   0.10879E-05
   5.70   0.10743E+02   0.11274E-05
   5.80   0.97652E+01   0.11675E-05
   5.90   0.88828E+01   0.12084E-05
   6.00   0.80858E+01   0.12499E-05
   6.10   0.73651E+01   0.12922E-05
   6.20   0.67129E+01   0.13352E-05
   6.30   0.61220E+01   0.13789E-05
   6.40   0.55862E+01   0.14234E-05
   6.50   0.50999E+01   0.14685E-05
   6.60   0.46583E+01   0.15144E-05
   6.70   0.42569E+01   0.15610E-05
   6.80   0.38918E+01   0.16083E-05
   6.90   0.35594E+01   0.16563E-05
   7.00   0.32567E+01   0.17050E-05
   7.10   0.29808E+01   0.17545E-05
   7.20   0.27292E+01   0.18047E-05
   7.30   0.24996E+01   0.18556E-05
   7.40   0.22900E+01   0.19072E-05
   7.50   0.20985E+01   0.19596E-05
   7.60   0.19235E+01   0.20127E-05
   7.70   0.17635E+01   0.20665E-05
   7.80   0.16172E+01   0.21210E-05
   7.90   0.14833E+01   0.21763E-05
   8.00   0.13607E+01   0.22323E-05
   8.10   0.12485E+01   0.22890E-05
   8.20   0.11456E+01   0.23464E-05
   8.30   0.10514E+01   0.24046E-05
   8.40   0.96505E+00   0.24635E-05
   8.50   0.88586E+00   0.25232E-05
   8.60   0.81324E+00   0.25835E-05
   8.70   0.74662E+00   0.26446E-05
   8.80   0.68549E+00   0.27065E-05
   8.90   0.62939E+00   0.27690E-05
   9.00   0.57790E+00   0.28323E-05
   9.10   0.53063E+00   0.28964E-05
   9.20   0.48723E+00   0.29612E-05
   9.30   0.44737E+00   0.30267E-05
   9.40   0.41076E+00   0.30929E-05
   9.50   0.37713E+00   0.31599E-05
   9.60   0.34624E+00   0.32276E-05
   9.70   0.31787E+00   0.32961E-05
   9.80   0.29179E+00   0.33653E-05
   9.90   0.26784E+00   0.34353E-05
  10.00   0.24583E+00   0.35060E-05
E=1350.00000000000000
   3.00   0.21858E+03   0.33259E-06
   3.10   0.18892E+03   0.35521E-06
   3.20   0.16389E+03   0.37858E-06
   3.30   0.14267E+03   0.40269E-06
   3.40   0.12458E+03   0.42756E-06
   3.50   0.10912E+03   0.45317E-06
   3.60   0.95841E+02   0.47953E-06
   3.70   0.84397E+02   0.50665E-06
   3.80   0.74502E+02   0.53451E-06
